payment_id,order_id,payment_date,amount,payment_method,payment_status
47869,47869,2025-06-30,2868.66,credit_card,completed
47870,47870,2025-01-24,5297.36,credit_card,completed
47871,47871,2024-08-27,3317.46,paypal,completed
47872,47872,2025-11-13,809.88,credit_card,failed
47873,47873,2025-12-10,5147.04,credit_card,completed
47874,47874,2025-02-03,3290.31,credit_card,completed
47875,47875,2024-12-30,3224.31,paypal,completed
47876,47876,2026-06-05,92.94,paypal,completed
47877,47877,2025-01-10,198.9,credit_card,completed
47878,47878,2024-09-10,1883.93,credit_card,completed
47879,47879,2025-08-07,4500.67,credit_card,completed
47880,47880,2024-10-12,774.16,bank_transfer,completed
47881,47881,2024-09-04,691.38,paypal,completed
47882,47882,2026-05-11,4707.68,credit_card,completed
47883,47883,2025-10-18,713.37,credit_card,completed
47884,47884,2025-08-01,1588.5,credit_card,completed
47885,47885,2024-11-11,1340.58,credit_card,completed
47886,47886,2026-06-03,3157.51,credit_card,completed
47887,47887,2025-08-04,1337.22,paypal,refunded
47888,47888,2025-12-24,3189.95,credit_card,refunded
47889,47889,2025-07-08,1908.81,credit_card,completed
47890,47890,2025-02-08,1821.52,credit_card,completed
47891,47891,2026-07-02,1896.37,credit_card,completed
47892,47892,2025-11-29,1812.42,credit_card,completed
47893,47893,2024-09-27,1632.86,credit_card,completed
47894,47894,2026-07-13,5617.17,paypal,completed
47895,47895,2025-12-13,6618.26,credit_card,completed
47896,47896,2026-07-06,2385.44,credit_card,failed
47897,47897,2024-10-13,5160.75,credit_card,refunded
47898,47898,2025-09-17,8333.47,credit_card,completed
47899,47899,2025-07-10,1852.51,paypal,completed
47900,47900,2026-07-18,1029.0,credit_card,completed
47901,47901,2025-03-30,2624.23,credit_card,completed
47902,47902,2026-01-17,7637.27,bank_transfer,completed
47903,47903,2024-12-24,3927.93,credit_card,refunded
47904,47904,2025-10-23,391.02,bank_transfer,refunded
47905,47905,2026-05-12,1942.09,credit_card,completed
47906,47906,2025-12-23,2444.33,paypal,completed
47907,47907,2025-12-03,2178.0,credit_card,completed
47908,47908,2024-09-26,2576.25,credit_card,completed
47909,47909,2025-03-21,5787.43,credit_card,refunded
47910,47910,2025-03-15,3429.26,bank_transfer,completed
47911,47911,2025-03-19,1386.5,paypal,completed
47912,47912,2025-05-08,2812.88,bank_transfer,completed
47913,47913,2024-12-15,604.99,credit_card,completed
47914,47914,2025-12-13,2489.34,paypal,failed
47915,47915,2025-12-20,8115.15,credit_card,completed
47916,47916,2025-07-30,2029.68,credit_card,completed
47917,47917,2025-12-15,2244.19,credit_card,refunded
47918,47918,2025-05-11,2598.66,credit_card,completed
47919,47919,2026-07-21,7701.35,credit_card,completed
47920,47920,2026-06-24,4915.52,paypal,completed
47921,47921,2025-06-02,2128.32,credit_card,failed
47922,47922,2024-10-05,4984.29,credit_card,completed
47923,47923,2025-09-12,6394.9,paypal,failed
47924,47924,2025-05-23,703.8,credit_card,completed
47925,47925,2025-08-26,2379.26,credit_card,completed
47926,47926,2026-07-27,6152.43,credit_card,completed
47927,47927,2026-07-24,4175.43,credit_card,completed
47928,47928,2025-04-05,5589.8,credit_card,completed
47929,47929,2025-08-04,3600.43,paypal,completed
47930,47930,2026-01-07,3577.94,credit_card,completed
47931,47931,2025-10-15,5177.33,credit_card,completed
47932,47932,2026-06-24,2339.43,credit_card,completed
47933,47933,2024-12-24,7504.11,paypal,completed
47934,47934,2024-10-09,954.96,credit_card,completed
47935,47935,2026-02-03,2519.02,credit_card,completed
47936,47936,2026-05-07,413.66,credit_card,completed
47937,47937,2025-09-16,1815.14,credit_card,completed
47938,47938,2026-08-14,4176.5,credit_card,completed
47939,47939,2026-07-02,1208.22,bank_transfer,completed
47940,47940,2025-05-07,2640.14,credit_card,completed
47941,47941,2026-06-13,1627.74,credit_card,completed
47942,47942,2026-02-22,901.6,credit_card,completed
47943,47943,2026-03-24,848.45,paypal,completed
47944,47944,2026-01-20,3900.45,credit_card,completed
47945,47945,2025-07-13,4784.05,credit_card,completed
47946,47946,2025-06-07,599.53,credit_card,completed
47947,47947,2025-03-10,1545.64,credit_card,completed
47948,47948,2025-11-13,2438.21,credit_card,completed
47949,47949,2026-01-05,4710.46,credit_card,completed
47950,47950,2026-05-23,3419.15,credit_card,completed
47951,47951,2026-04-15,4615.26,credit_card,completed
47952,47952,2026-03-07,2131.21,credit_card,completed
47953,47953,2026-06-14,94.77,credit_card,completed
47954,47954,2026-06-17,5708.98,credit_card,completed
47955,47955,2025-11-10,6275.16,credit_card,failed
47956,47956,2024-12-19,1811.76,paypal,completed
47957,47957,2026-08-15,5873.51,credit_card,completed
47958,47958,2026-02-15,2929.29,credit_card,completed
47959,47959,2025-08-30,4623.96,credit_card,completed
47960,47960,2026-08-12,814.93,credit_card,completed
47961,47961,2025-06-06,2604.65,credit_card,completed
47962,47962,2025-04-08,5498.67,credit_card,completed
47963,47963,2025-04-28,5689.28,paypal,completed
47964,47964,2025-05-07,2955.42,paypal,completed
47965,47965,2024-08-21,583.66,paypal,completed
47966,47966,2024-12-19,1572.75,paypal,completed
47967,47967,2025-07-25,2855.8,paypal,completed
47968,47968,2025-09-30,2972.28,paypal,completed
47969,47969,2024-11-01,2219.42,bank_transfer,completed
47970,47970,2024-10-16,1484.22,credit_card,completed
47971,47971,2026-01-16,4609.43,credit_card,completed
47972,47972,2026-08-01,207.84,credit_card,completed
47973,47973,2024-11-19,4120.83,credit_card,completed
47974,47974,2026-07-31,4986.75,credit_card,completed
47975,47975,2026-03-24,1536.0,credit_card,completed
47976,47976,2024-11-15,3234.71,credit_card,completed
47977,47977,2025-12-28,3339.01,paypal,completed
47978,47978,2025-06-19,4624.4,credit_card,failed
47979,47979,2025-10-13,2682.3,credit_card,completed
47980,47980,2026-05-23,628.67,credit_card,completed
47981,47981,2025-11-13,2576.25,credit_card,refunded
47982,47982,2026-03-31,772.88,paypal,completed
47983,47983,2024-10-11,4209.62,credit_card,completed
47984,47984,2025-08-17,884.29,credit_card,refunded
47985,47985,2024-09-30,1798.96,credit_card,failed
47986,47986,2026-04-23,5866.61,credit_card,completed
47987,47987,2025-03-20,3384.15,credit_card,completed
47988,47988,2026-03-21,2234.24,credit_card,completed
47989,47989,2024-10-08,372.34,paypal,completed
47990,47990,2026-05-07,5906.21,credit_card,completed
47991,47991,2024-08-27,1248.94,credit_card,completed
47992,47992,2024-09-16,636.67,credit_card,completed
47993,47993,2026-01-11,6000.61,credit_card,completed
47994,47994,2026-07-28,2480.88,paypal,completed
47995,47995,2026-03-26,2325.02,credit_card,completed
47996,47996,2025-06-14,4321.44,paypal,failed
47997,47997,2025-08-16,4316.14,credit_card,completed
47998,47998,2025-06-04,3316.8,paypal,failed
47999,47999,2026-01-03,659.5,paypal,completed
48000,48000,2026-07-02,774.43,credit_card,completed
48001,48001,2024-10-18,124.86,credit_card,completed
48002,48002,2025-02-22,2095.26,credit_card,completed
48003,48003,2024-10-26,1178.49,credit_card,completed
48004,48004,2026-05-15,4345.93,bank_transfer,completed
48005,48005,2025-09-14,4917.5,paypal,failed
48006,48006,2026-08-16,7687.38,bank_transfer,completed
48007,48007,2026-05-19,3229.61,paypal,completed
48008,48008,2026-08-18,5861.13,paypal,completed
48009,48009,2026-04-26,1708.96,bank_transfer,completed
48010,48010,2025-04-11,198.9,credit_card,completed
48011,48011,2026-03-09,4499.08,credit_card,completed
48012,48012,2025-01-02,594.68,paypal,completed
48013,48013,2026-05-25,976.22,bank_transfer,completed
48014,48014,2024-12-28,5079.77,credit_card,completed
48015,48015,2025-12-07,3866.02,bank_transfer,completed
48016,48016,2025-07-07,949.38,paypal,failed
48017,48017,2025-10-20,750.91,credit_card,completed
48018,48018,2025-02-10,5766.99,credit_card,completed
48019,48019,2026-05-12,1046.64,bank_transfer,completed
48020,48020,2024-11-16,5592.97,credit_card,completed
48021,48021,2026-04-12,1538.06,paypal,completed
48022,48022,2025-03-11,1880.46,credit_card,completed
48023,48023,2026-06-23,136.17,credit_card,completed
48024,48024,2024-11-25,3488.44,credit_card,completed
48025,48025,2025-11-02,4891.32,bank_transfer,completed
48026,48026,2025-07-28,961.25,credit_card,completed
48027,48027,2026-05-23,2827.84,credit_card,completed
48028,48028,2026-06-14,977.23,bank_transfer,completed
48029,48029,2026-04-16,7174.7,credit_card,completed
48030,48030,2026-02-26,2825.34,credit_card,completed
48031,48031,2026-05-12,5429.27,credit_card,refunded
48032,48032,2026-08-06,6438.3,credit_card,completed
48033,48033,2026-05-24,1188.8,credit_card,completed
48034,48034,2024-12-12,2958.75,credit_card,completed
48035,48035,2025-04-30,4041.62,credit_card,completed
48036,48036,2026-02-05,1250.36,paypal,completed
48037,48037,2025-12-18,3832.65,credit_card,completed
48038,48038,2025-03-18,1184.46,credit_card,completed
48039,48039,2025-02-05,5125.75,paypal,completed
48040,48040,2025-10-26,6204.21,bank_transfer,completed
48041,48041,2026-02-09,4155.36,paypal,completed
48042,48042,2025-05-15,7974.05,credit_card,completed
48043,48043,2025-01-10,2115.54,credit_card,completed
48044,48044,2024-11-21,766.6,bank_transfer,completed
48045,48045,2024-10-10,2116.34,credit_card,completed
48046,48046,2025-05-11,2191.76,paypal,completed
48047,48047,2024-12-10,1650.98,paypal,completed
48048,48048,2025-12-23,4589.52,credit_card,completed
48049,48049,2024-11-07,1729.54,paypal,completed
48050,48050,2024-11-08,1796.16,credit_card,completed
48051,48051,2024-12-22,2129.25,paypal,completed
48052,48052,2024-10-24,687.6,credit_card,completed
48053,48053,2024-09-17,1132.61,paypal,completed
48054,48054,2025-08-18,5655.43,credit_card,completed
48055,48055,2025-05-15,1275.59,credit_card,completed
48056,48056,2025-02-19,4946.52,credit_card,completed
48057,48057,2024-11-08,2585.02,credit_card,completed
48058,48058,2026-05-31,793.62,paypal,completed
48059,48059,2025-08-18,1034.7,credit_card,completed
48060,48060,2026-06-08,1976.35,credit_card,completed
48061,48061,2024-10-26,4453.84,credit_card,completed
48062,48062,2026-04-13,2150.58,bank_transfer,completed
48063,48063,2025-10-15,6713.25,credit_card,completed
48064,48064,2026-08-05,372.34,credit_card,completed
48065,48065,2026-07-25,260.04,paypal,completed
48066,48066,2026-01-06,7069.18,credit_card,completed
48067,48067,2026-08-16,2033.62,bank_transfer,failed
48068,48068,2025-01-12,3074.77,credit_card,completed
48069,48069,2026-04-16,2505.04,paypal,completed
48070,48070,2025-08-08,5061.93,credit_card,completed
48071,48071,2024-09-18,1491.48,credit_card,completed
48072,48072,2025-04-09,2755.02,credit_card,completed
48073,48073,2025-09-16,2478.5,credit_card,failed
48074,48074,2026-03-31,1935.18,paypal,completed
48075,48075,2025-09-08,1359.45,paypal,failed
48076,48076,2025-11-06,2925.34,paypal,completed
48077,48077,2025-12-05,1330.07,credit_card,completed
48078,48078,2024-10-05,2318.66,bank_transfer,failed
48079,48079,2026-02-14,1774.42,credit_card,failed
48080,48080,2024-12-09,3977.53,paypal,completed
48081,48081,2025-06-13,1297.59,credit_card,completed
48082,48082,2025-06-16,1669.29,credit_card,completed
48083,48083,2025-02-04,4066.18,paypal,failed
48084,48084,2025-01-15,5006.37,credit_card,completed
48085,48085,2026-01-20,3321.52,credit_card,completed
48086,48086,2026-03-15,106.14,credit_card,completed
48087,48087,2025-02-08,5542.11,credit_card,completed
48088,48088,2024-09-30,3626.76,paypal,failed
48089,48089,2026-04-13,5454.63,credit_card,completed
48090,48090,2025-11-29,789.45,credit_card,completed
48091,48091,2026-02-03,2552.21,credit_card,completed
48092,48092,2025-09-02,2691.42,credit_card,completed
48093,48093,2026-01-27,328.72,paypal,completed
48094,48094,2024-10-11,766.97,paypal,completed
48095,48095,2025-07-05,6182.79,credit_card,completed
48096,48096,2026-06-14,3110.2,credit_card,completed
48097,48097,2025-04-09,2555.59,credit_card,completed
48098,48098,2026-05-26,2519.84,credit_card,completed
48099,48099,2025-02-16,304.5,credit_card,refunded
48100,48100,2026-06-25,1827.59,paypal,completed
48101,48101,2025-07-09,5213.16,credit_card,completed
48102,48102,2025-12-01,3062.81,credit_card,completed
48103,48103,2026-05-14,7322.2,bank_transfer,completed
48104,48104,2024-09-05,3997.24,paypal,completed
48105,48105,2025-01-25,988.65,credit_card,completed
48106,48106,2025-06-20,7079.71,paypal,completed
48107,48107,2026-03-15,4829.48,credit_card,failed
48108,48108,2025-07-03,2760.95,credit_card,completed
48109,48109,2026-05-02,3054.41,credit_card,completed
48110,48110,2025-10-01,2392.96,credit_card,completed
48111,48111,2025-04-16,4027.78,paypal,completed
48112,48112,2025-06-12,1813.78,paypal,completed
48113,48113,2024-11-04,2673.15,credit_card,completed
48114,48114,2025-09-14,1865.02,paypal,completed
48115,48115,2025-09-19,3077.56,credit_card,completed
48116,48116,2024-10-13,391.08,credit_card,refunded
48117,48117,2025-11-10,4717.31,credit_card,completed
48118,48118,2024-12-08,3296.0,credit_card,completed
48119,48119,2025-01-09,4208.12,credit_card,refunded
48120,48120,2026-03-14,3299.74,paypal,completed
48121,48121,2024-10-25,4363.13,credit_card,failed
48122,48122,2026-05-11,858.0,bank_transfer,completed
48123,48123,2026-06-01,3779.01,credit_card,completed
48124,48124,2025-05-06,2726.85,credit_card,completed
48125,48125,2024-10-13,2546.46,paypal,completed
48126,48126,2026-04-08,1650.0,credit_card,completed
48127,48127,2026-08-12,5371.32,bank_transfer,completed
48128,48128,2026-05-12,396.81,credit_card,completed
48129,48129,2024-11-25,2992.47,credit_card,completed
48130,48130,2024-12-10,4160.14,bank_transfer,completed
48131,48131,2025-06-14,3204.33,credit_card,completed
48132,48132,2024-11-27,3079.64,bank_transfer,completed
48133,48133,2025-06-24,4701.59,credit_card,completed
48134,48134,2026-08-18,1938.96,credit_card,completed
48135,48135,2025-05-16,4170.16,bank_transfer,completed
48136,48136,2025-01-09,1726.16,credit_card,completed
48137,48137,2025-09-26,1996.27,credit_card,completed
48138,48138,2025-02-24,3138.41,credit_card,completed
48139,48139,2024-11-29,2872.89,bank_transfer,completed
48140,48140,2024-10-06,2091.63,paypal,failed
48141,48141,2025-11-18,6236.78,credit_card,completed
48142,48142,2026-07-13,5872.88,credit_card,completed
48143,48143,2026-07-20,3849.91,paypal,completed
48144,48144,2025-10-24,2481.15,bank_transfer,completed
48145,48145,2025-05-10,3793.0,paypal,completed
48146,48146,2025-10-30,63.27,credit_card,completed
48147,48147,2026-02-22,664.99,bank_transfer,completed
48148,48148,2026-05-06,2968.81,credit_card,refunded
48149,48149,2024-11-29,2206.36,paypal,completed
48150,48150,2024-08-26,2561.91,credit_card,completed
48151,48151,2026-02-25,610.46,credit_card,completed
48152,48152,2025-02-12,206.12,credit_card,completed
48153,48153,2024-12-21,4067.44,credit_card,completed
48154,48154,2025-08-28,744.1,credit_card,completed
48155,48155,2025-12-17,2184.14,credit_card,failed
48156,48156,2025-07-18,5243.55,credit_card,completed
48157,48157,2026-07-27,5036.75,credit_card,completed
48158,48158,2024-08-21,1458.52,credit_card,completed
48159,48159,2025-02-01,4762.7,credit_card,completed
48160,48160,2024-10-07,2205.58,paypal,completed
48161,48161,2026-03-08,1022.14,credit_card,completed
48162,48162,2025-07-05,856.14,credit_card,completed
48163,48163,2024-12-04,1702.71,bank_transfer,completed
48164,48164,2025-09-10,2964.66,paypal,completed
48165,48165,2026-06-12,6055.88,credit_card,completed
48166,48166,2024-09-18,6363.45,credit_card,completed
48167,48167,2025-08-08,4504.31,bank_transfer,completed
48168,48168,2026-02-23,1936.05,credit_card,refunded
48169,48169,2026-01-09,10165.15,credit_card,completed
48170,48170,2024-10-23,5725.64,paypal,completed
48171,48171,2025-03-16,2148.53,credit_card,completed
48172,48172,2025-07-25,3147.79,credit_card,completed
48173,48173,2025-02-24,2495.87,credit_card,completed
48174,48174,2024-10-21,3739.04,paypal,completed
48175,48175,2025-07-11,15.66,credit_card,completed
48176,48176,2026-08-18,7053.6,credit_card,completed
48177,48177,2024-09-08,3919.47,paypal,completed
48178,48178,2026-04-30,3503.4,credit_card,completed
48179,48179,2026-01-11,564.83,bank_transfer,completed
48180,48180,2025-04-29,2314.78,credit_card,completed
48181,48181,2025-07-20,1523.94,credit_card,completed
48182,48182,2026-07-19,2436.41,credit_card,completed
48183,48183,2024-10-04,344.32,credit_card,completed
48184,48184,2026-06-27,3877.67,credit_card,completed
48185,48185,2026-06-04,1215.48,paypal,failed
48186,48186,2025-07-23,2198.67,credit_card,completed
48187,48187,2025-04-08,2371.64,paypal,completed
48188,48188,2025-02-02,1336.65,credit_card,completed
48189,48189,2026-07-16,3342.79,credit_card,completed
48190,48190,2025-09-04,2959.82,paypal,completed
48191,48191,2024-11-29,3830.86,credit_card,completed
48192,48192,2024-09-24,2632.13,bank_transfer,completed
48193,48193,2026-08-07,1659.25,credit_card,completed
48194,48194,2025-10-13,915.16,credit_card,completed
48195,48195,2026-05-28,3772.91,bank_transfer,completed
48196,48196,2026-02-22,2331.22,credit_card,completed
48197,48197,2025-06-25,5257.0,credit_card,completed
48198,48198,2025-11-16,753.24,credit_card,completed
48199,48199,2024-09-26,2471.88,credit_card,completed
48200,48200,2025-08-22,3711.97,credit_card,completed
48201,48201,2024-12-30,1734.1,credit_card,completed
48202,48202,2026-01-22,4059.1,paypal,completed
48203,48203,2025-04-17,3475.65,credit_card,completed
